'id_event','match_event','time','player','team','type_e'
1987,228,72,287,16,'yellow'
1988,228,82,397,16,'yellow'
1989,229,50,78,11,'yellow'
1990,229,57,224,11,'yellow'
1991,229,79,398,11,'yellow'
1992,229,87,38,11,'yellow'
1993,230,5,399,12,'yellow'
1994,230,36,152,11,'yellow'
1995,230,70,385,12,'yellow'
1996,230,73,38,11,'yellow'
1997,231,18,268,14,'yellow'
1998,231,47,235,14,'yellow'
1999,232,73,266,9,'yellow'
2000,232,74,297,9,'red'
2001,233,67,121,4,'yellow'
2002,233,68,119,4,'yellow'
2003,233,83,203,18,'yellow'
2004,234,7,26,15,'yellow'
2005,234,26,298,6,'yellow'
2006,234,36,401,6,'yellow'
2007,234,48,213,15,'yellow'
2008,234,87,269,15,'yellow'
2009,236,64,239,7,'yellow'
2010,236,81,291,5,'yellow'
2011,236,93,134,5,'yellow'
2012,237,36,17,2,'yellow'
2013,237,45,157,2,'yellow'
2014,237,50,66,2,'yellow'
2015,237,58,256,0,'yellow'
2016,237,64,284,0,'yellow'
2017,238,12,363,13,'yellow'
2018,238,19,75,3,'yellow'
2019,238,20,267,13,'yellow'
2020,238,32,169,3,'yellow'
2021,238,50,94,13,'yellow'
2022,238,53,402,3,'yellow'
2023,238,53,208,13,'yellow'
2024,238,65,319,13,'yellow'
2025,238,71,223,3,'yellow'
2026,239,25,220,1,'yellow'
2027,239,49,63,1,'red'
2028,239,51,45,8,'yellow'
2029,239,51,146,1,'yellow'
2030,239,62,59,1,'yellow'
2031,239,81,254,8,'yellow'
2032,239,89,99,8,'yellow'
2033,240,4,203,18,'yellow'
2034,240,38,72,18,'yellow'
2035,240,60,149,18,'yellow'
2036,240,63,153,15,'yellow'
2037,240,72,379,18,'yellow'
2038,241,45,133,5,'yellow'
2039,241,66,182,14,'yellow'
2040,241,93,326,5,'yellow'
2041,241,81,275,5,'yellow'
2042,242,42,143,1,'yellow'
2043,242,45,144,1,'yellow'
2044,242,45,135,0,'yellow'
2045,242,54,282,0,'yellow'
2046,243,40,362,2,'yellow'
2047,243,43,118,2,'yellow'
2048,243,54,254,8,'yellow'
2049,243,57,276,8,'yellow'
2050,243,68,403,8,'yellow'
2051,243,93,17,2,'yellow'
2052,244,31,345,17,'yellow'
2053,244,62,115,17,'yellow'
2054,244,70,239,7,'yellow'
2055,245,8,73,4,'yellow'
2056,245,29,251,13,'yellow'
2057,245,33,69,4,'yellow'
2058,246,43,226,6,'yellow'
2059,246,64,189,6,'yellow'
2060,246,67,75,3,'yellow'
2061,247,32,405,11,'yellow'
2062,247,67,191,19,'yellow'
2063,248,32,406,9,'yellow'
2064,248,37,248,16,'yellow'
2065,248,44,308,9,'yellow'
2066,249,28,385,12,'yellow'
2067,249,40,175,10,'yellow'
2068,249,41,231,12,'yellow'
2069,249,46,7,12,'yellow'
2070,249,56,244,10,'yellow'
2071,249,75,229,12,'yellow'
2072,250,90,10,1,'yellow'
2073,250,92,370,11,'yellow'
2074,251,9,27,5,'yellow'
2075,251,28,34,10,'yellow'
2076,251,30,384,5,'yellow'
2077,251,85,320,10,'yellow'
2078,252,39,369,9,'yellow'
2079,252,90,299,15,'yellow'
2080,254,61,401,6,'yellow'
2081,254,81,81,6,'yellow'
2082,254,83,118,2,'yellow'
2083,255,25,193,17,'yellow'
2084,256,68,288,19,'yellow'
2085,257,4,256,0,'yellow'
2086,257,22,122,4,'yellow'
2087,257,32,177,0,'yellow'
2088,257,55,253,4,'yellow'
2089,257,86,68,4,'red'
2090,257,87,304,0,'yellow'
2091,258,62,319,13,'yellow'
2092,259,47,254,8,'yellow'
2093,259,74,287,16,'yellow'
2094,260,18,115,17,'yellow'
2095,260,18,111,17,'yellow'
2096,260,18,102,15,'yellow'
2097,260,51,50,17,'yellow'
2098,260,56,408,17,'yellow'
2099,260,79,53,17,'yellow'
2100,261,20,265,9,'yellow'
2101,261,37,235,14,'yellow'
2102,261,53,266,9,'yellow'
2103,261,60,233,14,'yellow'
2104,262,27,320,10,'yellow'
2105,262,56,64,10,'yellow'
2106,263,32,157,2,'yellow'
2107,263,43,410,11,'yellow'
2108,263,44,174,11,'yellow'
2109,263,55,118,2,'red'
2110,263,65,152,11,'red'
2111,264,38,332,5,'yellow'
2112,264,66,128,3,'yellow'
2113,264,69,20,3,'yellow'
2114,266,19,341,1,'yellow'
2115,266,23,383,4,'yellow'
2116,266,28,386,1,'yellow'
2117,266,59,120,4,'yellow'
2118,266,78,69,4,'yellow'
2119,267,76,331,16,'yellow'
2120,268,7,231,12,'yellow'
2121,268,31,82,6,'yellow'
2122,268,60,278,6,'yellow'
2123,268,74,206,12,'yellow'
2124,268,79,189,6,'yellow'
2125,268,85,82,6,'red'
2126,269,67,58,0,'yellow'
2127,269,67,58,0,'yellow2'
2128,269,67,276,8,'yellow'
2129,270,76,410,11,'yellow'
2130,271,30,385,12,'yellow'
2131,271,60,399,12,'yellow'
2132,271,65,266,9,'yellow'
2133,271,86,366,12,'yellow'
2134,271,86,400,9,'yellow'
2135,272,9,197,15,'yellow'
2136,272,24,11,1,'yellow'
2137,272,34,213,15,'red'
2138,272,54,412,1,'yellow'
2139,272,69,153,15,'yellow'
2140,273,74,97,8,'yellow'
2141,273,77,129,8,'yellow'
2142,273,79,343,18,'yellow'
2143,274,43,306,5,'yellow'
2144,274,46,188,6,'yellow'
2145,274,59,326,5,'yellow'
2146,275,46,115,17,'yellow'
2147,275,48,212,2,'yellow'
2148,275,48,270,17,'yellow'
2149,275,51,111,17,'yellow'
2150,275,62,215,2,'yellow'
2151,275,67,111,17,'yellow2'
2152,276,24,128,3,'red'
2153,276,52,180,3,'yellow'
2154,276,81,240,7,'yellow'
2155,276,88,155,7,'yellow'
2156,276,93,223,3,'yellow'
2157,278,24,55,0,'yellow'
2158,278,61,359,14,'yellow'
2159,278,62,256,0,'yellow'
2160,278,70,177,0,'yellow'
2161,278,72,181,14,'yellow'
2162,279,5,252,13,'yellow'
2163,279,18,34,10,'yellow'
2164,279,56,320,10,'yellow'
2165,279,89,0,13,'yellow'
2166,279,91,319,13,'yellow'
2167,280,65,233,14,'yellow'
2168,280,74,178,18,'yellow'
2169,280,81,161,14,'yellow'
2170,281,41,34,10,'yellow'
2171,281,63,287,16,'yellow'
2172,281,79,330,10,'red'
2173,281,93,287,16,'yellow2'
2174,282,14,143,1,'yellow'
2175,282,41,39,19,'yellow'
2176,282,47,12,19,'yellow'
2177,283,15,52,17,'yellow'
2178,283,62,58,0,'yellow'
2179,283,77,110,17,'yellow'
2180,283,91,115,17,'yellow'
2181,283,93,112,17,'yellow'
2182,283,93,176,0,'yellow'
2183,284,60,100,15,'yellow'
2184,284,64,157,2,'yellow'
2185,284,71,197,15,'yellow'
2186,284,80,357,15,'yellow'
2187,284,87,413,15,'yellow'
2188,285,41,187,5,'red'
2189,285,68,369,9,'yellow'
2190,285,82,406,9,'yellow'
2191,286,55,195,12,'yellow'
2192,286,58,414,12,'yellow'
2193,286,74,7,12,'yellow'
2194,286,85,239,7,'yellow'
2195,287,44,107,6,'yellow'
2196,287,56,264,4,'red'
2197,287,79,82,6,'yellow'
2198,287,81,188,6,'yellow'
2199,287,92,186,4,'yellow'
2200,288,80,174,11,'yellow'
2201,288,86,337,13,'yellow'
2202,288,91,247,11,'yellow'
2203,288,94,78,11,'yellow'
2204,289,13,127,3,'yellow'
2205,289,34,165,8,'yellow'
2206,289,84,183,3,'yellow'
2207,289,84,415,8,'yellow'
2208,289,95,222,3,'yellow'
2209,290,13,102,15,'yellow'
2210,290,21,186,4,'yellow'
2211,290,52,388,4,'yellow'
2212,290,71,100,15,'yellow'
2213,290,88,69,4,'yellow'
2214,290,91,333,4,'yellow'
2215,291,84,101,10,'yellow'
2216,291,89,42,11,'yellow'
2217,291,93,139,11,'yellow'
2218,292,23,235,14,'yellow'
2219,292,30,184,14,'yellow'
2220,292,43,254,8,'yellow'
2221,292,46,403,8,'yellow'
2222,292,77,44,14,'red'
2223,293,7,265,9,'yellow'
2224,293,23,167,9,'yellow'
2225,293,43,11,1,'yellow'
2226,293,57,179,9,'yellow'
2227,293,93,308,9,'yellow'
2228,294,65,157,2,'yellow'
2229,294,71,203,18,'yellow'
2230,294,90,347,2,'yellow'
2231,295,74,188,6,'yellow'
2232,295,89,239,7,'yellow'
2233,296,15,250,17,'yellow'
2234,296,74,112,17,'yellow'
2235,296,88,75,3,'yellow'
2236,297,35,416,13,'yellow'
2237,297,57,16,19,'yellow'
2238,298,40,285,0,'yellow'
2239,298,63,2,0,'yellow'
2240,298,73,303,0,'yellow'
2241,298,75,417,16,'yellow'
2242,299,52,5,12,'yellow'
2243,299,54,279,12,'yellow'
2244,299,82,163,5,'yellow'
2245,300,85,124,18,'yellow'
2246,301,50,32,6,'yellow'
2247,301,61,259,16,'yellow'
2248,301,76,221,16,'yellow'
2249,301,92,261,6,'yellow'
2250,302,51,288,19,'yellow'
2251,302,74,270,17,'yellow'
2252,303,26,36,10,'yellow'
2253,303,42,64,10,'yellow'
2254,303,45,380,2,'yellow'
2255,303,79,244,10,'yellow'
2256,303,94,350,10,'yellow'
2257,305,23,161,14,'yellow'
2258,305,54,272,14,'yellow'
2259,305,56,272,14,'yellow2'
2260,305,73,419,14,'red'
2261,305,74,340,14,'yellow'
2262,305,74,207,7,'yellow'
2263,305,74,182,14,'yellow'
2264,305,74,325,7,'yellow'
2265,306,68,271,4,'yellow'
2266,306,71,138,12,'yellow'
2267,306,88,253,4,'yellow'
2268,307,21,76,11,'yellow'
2269,307,23,76,11,'yellow2'
2270,307,64,169,3,'yellow'
2271,307,65,273,11,'yellow'
2272,307,70,405,11,'yellow'
2273,307,75,42,11,'yellow'
2274,308,55,58,0,'yellow'
2275,308,73,269,15,'yellow'
2276,309,18,295,9,'yellow'
2277,309,51,400,9,'yellow'
2278,309,86,131,8,'yellow'
2279,309,87,97,8,'yellow'
2280,309,88,367,9,'yellow'
2281,310,2,357,15,'yellow'
2282,310,70,411,15,'yellow'
2283,310,74,403,8,'yellow'
2284,310,75,338,15,'yellow'
2285,310,79,262,15,'yellow'
2286,311,23,30,5,'yellow'
2287,311,73,78,11,'yellow'
2288,311,89,174,11,'yellow'
2289,311,89,273,11,'yellow'
2290,312,42,233,14,'yellow'
2291,312,83,214,2,'yellow'
2292,312,98,236,14,'yellow'
2293,313,10,207,7,'yellow'
2294,313,65,320,10,'yellow'
2295,313,71,34,10,'yellow'
2296,314,23,328,4,'yellow'
2297,314,31,266,9,'yellow'
2298,314,81,368,9,'yellow'
2299,315,10,21,18,'yellow'
2300,315,74,250,17,'yellow'
2301,315,92,178,18,'yellow'
2302,316,38,13,19,'yellow'
2303,316,51,313,6,'yellow'
2304,317,25,397,16,'yellow'
2305,317,28,211,1,'yellow'
2306,317,72,144,1,'yellow'
2307,317,15,209,1,'yellow'
2308,317,15,172,1,'yellow'
2309,318,25,169,3,'yellow'
2310,318,27,85,12,'yellow'
2311,318,43,243,12,'yellow'
2312,318,41,229,12,'yellow'
2313,318,53,231,12,'yellow'
2314,318,55,79,3,'yellow'
2315,318,85,414,12,'yellow'
2316,319,26,363,13,'yellow'
2317,319,32,256,0,'yellow'
2318,319,43,319,13,'yellow'
2319,319,69,303,0,'yellow'
2320,319,81,1,0,'yellow'
2321,319,84,304,0,'yellow'
2322,319,84,267,13,'yellow'
2323,319,92,282,0,'yellow'
2324,320,22,37,7,'yellow'
2325,320,40,40,7,'yellow'
2326,320,55,153,15,'yellow'
2327,320,87,420,15,'yellow'
2328,321,23,220,1,'yellow'
2329,321,36,144,1,'yellow'
2330,321,37,290,6,'yellow'
2331,321,49,396,6,'yellow'
2332,321,51,396,6,'red'
2333,321,53,10,1,'yellow'
2334,321,65,35,6,'yellow'
2335,322,67,219,16,'yellow'
2336,322,74,142,16,'red'
2337,323,2,122,4,'yellow'
2338,323,15,186,4,'yellow'
2339,323,17,321,10,'yellow'
2340,323,61,68,4,'yellow'
2341,323,63,120,4,'yellow'
2342,323,84,23,4,'yellow'
2343,323,74,69,4,'yellow'
2344,324,36,53,17,'yellow'
2345,324,46,270,17,'yellow'
2346,324,52,111,17,'yellow'
2347,324,81,17,2,'yellow'
2348,325,70,191,19,'yellow'
2349,326,44,70,18,'yellow'
2350,326,51,206,12,'yellow'
2351,326,57,414,12,'yellow'
2352,326,79,6,12,'yellow'
2353,327,55,94,13,'yellow'
2354,327,56,131,8,'yellow'
2355,327,65,99,8,'yellow'
2356,327,67,423,8,'yellow'
2357,327,75,267,13,'yellow'
2358,328,4,304,0,'red'
2359,328,51,391,0,'yellow'
2360,328,73,2,0,'red'
2361,328,82,184,14,'yellow'
2362,329,56,400,9,'yellow'
2363,329,79,106,9,'yellow'
2364,329,86,424,5,'yellow'
2365,330,11,174,11,'yellow'
2366,330,20,51,17,'yellow'
2367,330,30,52,17,'yellow'
2368,330,75,152,11,'yellow'
2369,330,91,50,17,'yellow'
2370,330,95,409,11,'yellow'
2371,331,66,24,15,'yellow'
2372,331,68,72,18,'yellow'
2373,332,26,215,2,'yellow'
2374,332,38,118,2,'yellow'
2375,332,68,117,2,'yellow'
2376,332,91,127,3,'yellow'
2377,332,93,305,2,'yellow'
2378,333,30,271,4,'yellow'
2379,333,34,177,0,'yellow'
2380,333,37,383,4,'yellow'
2381,334,18,235,14,'yellow'
2382,334,36,30,5,'yellow'
2383,334,41,425,5,'yellow'
2384,334,61,426,14,'yellow'
2385,334,66,424,5,'yellow'
2386,335,37,230,13,'yellow'
2387,335,46,427,13,'yellow'
2388,335,50,32,6,'yellow'
2389,335,52,298,6,'red'
2390,335,56,290,6,'yellow'
2391,335,65,252,13,'yellow'
2392,335,78,312,6,'red'
2393,336,39,244,10,'yellow'
2394,336,65,114,7,'yellow'
2395,336,74,148,10,'yellow'
2396,336,87,151,10,'yellow'
2397,337,32,60,1,'yellow'
2398,337,56,16,19,'yellow'
2399,337,71,146,1,'yellow'
2400,337,77,60,1,'yellow2'
2401,337,94,136,19,'yellow'
2402,337,94,61,1,'yellow'
2403,338,20,97,8,'yellow'
2404,338,68,160,12,'yellow'
2405,338,71,131,8,'yellow'
2406,338,95,138,12,'yellow'
2407,339,35,104,9,'yellow'
2408,339,43,217,16,'yellow'
2409,339,57,265,9,'yellow'
2410,339,57,217,16,'yellow2'
2411,339,65,308,9,'yellow'
2412,339,89,83,9,'yellow'
2413,340,23,262,15,'yellow'
2414,340,33,26,15,'red'
2415,340,59,265,9,'yellow'
2416,340,56,297,9,'yellow'
2417,340,74,24,15,'yellow'
2418,340,84,167,9,'yellow'
2419,341,85,116,7,'yellow'
2420,341,87,239,7,'yellow'
2421,341,87,303,0,'yellow'
2422,342,18,211,1,'yellow'
2423,342,46,130,8,'yellow'
2424,342,56,146,1,'yellow'
2425,342,57,165,8,'yellow'
2426,342,77,97,8,'red'
2427,343,31,221,16,'yellow'
2428,343,41,204,5,'yellow'
2429,343,46,133,5,'yellow'
2430,343,47,22,16,'yellow'
2431,343,86,27,5,'yellow'
2432,343,89,430,5,'yellow'
2433,344,27,53,17,'yellow'
2434,344,37,115,17,'yellow'
2435,344,39,53,17,'yellow2'
2436,344,58,113,17,'yellow'
2437,344,63,51,17,'yellow'
2438,344,74,101,10,'yellow'
2439,344,74,112,17,'yellow'
2440,344,80,151,10,'yellow'
2441,345,13,119,4,'yellow'
2442,345,21,383,4,'yellow'
2443,345,23,253,4,'yellow'
2444,345,44,68,4,'red'
2445,345,61,186,4,'yellow'
2446,345,80,358,3,'yellow'
2447,346,23,125,18,'yellow'
2448,346,51,382,18,'yellow'
2449,346,62,343,18,'yellow'
2450,346,76,410,11,'yellow'
2451,346,87,225,11,'yellow'
2452,346,87,247,11,'yellow'
2453,346,93,42,11,'yellow'
2454,346,43,124,18,'yellow'
2455,347,5,231,12,'yellow'
2456,347,67,192,19,'yellow'
2457,347,75,85,12,'yellow'
2458,347,80,202,19,'yellow'
2459,348,45,17,2,'yellow'
2460,348,51,363,13,'yellow'
2461,348,53,431,2,'yellow'
2462,348,69,260,2,'red'
2463,348,70,323,2,'yellow'
2464,348,79,210,13,'yellow'
2465,348,95,156,2,'yellow'
2466,348,95,0,13,'yellow'
2467,349,18,272,14,'yellow'
2468,349,30,95,14,'yellow'
2469,349,79,277,6,'yellow'
2470,350,6,262,15,'yellow'
2471,350,12,9,12,'yellow'
2472,350,51,7,12,'yellow'
2473,350,71,231,12,'yellow'
2474,351,43,0,13,'yellow'
2475,352,32,107,6,'yellow'
2476,352,50,189,6,'yellow'
2477,352,71,277,6,'yellow'
2478,353,11,379,18,'yellow'
2479,353,51,21,18,'yellow'
2480,353,71,217,16,'yellow'
2481,353,75,348,16,'yellow'
2482,354,45,79,3,'yellow'
2483,354,46,2,0,'red'
2484,354,53,432,3,'yellow'
2485,354,68,58,0,'yellow'
2486,355,72,224,11,'yellow'
2487,355,94,433,5,'yellow'
2488,355,96,28,5,'yellow'
2489,356,15,4,1,'yellow'
2490,356,50,144,1,'red'
2491,357,60,202,19,'yellow'
2492,357,86,36,10,'yellow'
2493,358,36,129,8,'yellow'
2494,358,78,186,4,'red'
2495,358,84,129,8,'yellow2'
2496,358,85,276,8,'yellow'
2497,358,87,403,8,'red'
2498,358,87,131,8,'yellow'
2499,359,50,103,9,'yellow'
2500,359,67,104,9,'yellow'
2501,359,82,179,9,'yellow'
2502,360,2,58,0,'yellow'
2503,360,2,165,8,'yellow'
2504,360,38,256,0,'yellow'
2505,360,49,301,8,'yellow'
2506,360,59,318,8,'yellow'
2507,360,86,303,0,'yellow'
2508,361,26,220,1,'yellow'
2509,361,71,386,1,'yellow'
2510,362,37,112,17,'yellow'
2511,362,47,111,17,'yellow'
2512,362,48,115,17,'yellow'
2513,362,56,270,17,'yellow'
2514,362,63,86,16,'yellow'
2515,363,24,175,10,'yellow'
2516,363,32,42,11,'yellow'
2517,363,60,329,11,'yellow'
2518,363,70,151,10,'yellow'
2519,363,84,36,10,'yellow'
2520,363,86,448,10,'yellow'
2521,363,93,410,11,'yellow'
2522,363,93,147,10,'yellow'
2523,364,26,262,15,'yellow'
2524,364,37,119,4,'yellow'
2525,364,59,299,15,'yellow'
2526,364,69,120,4,'yellow'
2527,364,73,271,4,'yellow'
2528,364,78,420,15,'yellow'
2529,365,31,203,18,'yellow'
2530,365,39,125,18,'yellow'
2531,365,47,28,5,'yellow'
2532,365,49,382,18,'yellow'
2533,365,58,291,5,'yellow'
2534,365,62,343,18,'yellow'
2535,365,86,379,18,'yellow'
2536,365,93,343,18,'red'
2537,366,40,396,6,'yellow'
2538,366,67,54,19,'yellow'
2539,366,69,188,6,'yellow'
2540,367,11,195,12,'yellow'
2541,367,14,428,12,'yellow'
2542,367,18,14,2,'yellow'
2543,367,30,231,12,'yellow'
2544,367,32,156,2,'yellow'
2545,367,38,323,2,'yellow'
2546,368,24,297,9,'yellow'
2547,368,46,365,9,'yellow'
2548,368,47,230,13,'yellow'
2549,368,69,267,13,'yellow'
2550,368,76,179,9,'yellow'
2551,368,93,230,13,'yellow2'
2552,369,29,315,7,'yellow'
2553,369,50,181,14,'yellow'
2554,369,62,292,7,'red'
2555,369,63,182,14,'yellow'
2556,369,75,426,14,'yellow'
2557,369,81,240,7,'red'
2558,369,89,161,14,'yellow'
2559,370,43,256,0,'yellow'
2560,370,71,100,15,'yellow'
2561,370,87,141,0,'yellow'
2562,371,41,417,14,'yellow'
2563,371,51,314,14,'yellow'
2564,371,90,236,14,'yellow'
2565,372,16,111,17,'yellow'
2566,372,41,110,17,'yellow'
2567,372,66,52,17,'yellow'
2568,372,47,130,8,'yellow'
2569,373,49,323,2,'yellow'
2570,373,51,157,2,'yellow'
2571,373,59,30,5,'yellow'
2572,373,72,117,2,'yellow'
2573,374,60,146,1,'yellow'
2574,374,79,8,1,'yellow'
2575,374,82,146,1,'red'
2576,374,82,203,18,'red'
2577,375,55,180,3,'yellow'
2578,375,83,206,12,'yellow'
2579,375,84,160,12,'yellow'
2580,375,87,223,3,'yellow'
2581,376,8,267,13,'yellow'
2582,376,43,410,11,'yellow'
2583,376,64,174,11,'yellow'
2584,376,78,93,13,'yellow'
2585,376,90,78,11,'yellow'
2586,377,35,271,4,'yellow'
2587,377,40,253,4,'yellow'
2588,377,55,16,19,'yellow'
2589,377,62,122,4,'yellow'
2590,377,88,137,19,'yellow'
2591,378,56,103,9,'yellow'
2592,378,62,244,10,'yellow'
2593,378,72,436,10,'yellow'
2594,378,86,103,9,'yellow2'
2595,378,80,365,9,'yellow'
2596,379,65,188,6,'yellow'
2597,379,68,239,7,'yellow'
2598,379,69,107,6,'yellow'
2599,379,76,81,6,'yellow'
